product_id,channel,month,marketing_spend,strategy_code,campaign_name
SKU-03108,Wholesale,2025-05,1345.29,Influencer,Persistent value-added installation
SKU-04407,Retail,2025-06,3674.65,Email,Organized analyzing software
SKU-06202,Retail,2024-10,4217.04,PPC,Total human-resource intranet
SKU-07277,Retail,2024-07,599.22,Influencer,Upgradable empowering task-force
SKU-02396,Retail,2025-04,8286.74,PPC,Vision-oriented object-oriented methodology
SKU-08269,Wholesale,2024-08,6095.38,TV-Ad,Inverse demand-driven leverage
SKU-09447,Online,2024-08,1178.21,PPC,Object-based value-added encoding
SKU-02684,Retail,2025-02,4854.42,Influencer,Reactive discrete concept
SKU-01318,Online,2024-08,7695.2,PPC,Organized asynchronous array
SKU-05449,Retail,2024-09,8838.67,TV-Ad,Implemented background task-force
SKU-08873,Retail,2025-06,7229.22,TV-Ad,Persevering object-oriented projection
SKU-00543,Retail,2025-03,4257.82,PPC,Reverse-engineered global infrastructure
SKU-01094,Retail,2024-08,9367.84,Email,Enterprise-wide zero-defect capability
SKU-04090,Retail,2025-06,9486.52,TV-Ad,Compatible 6thgeneration monitoring
SKU-04363,Online,2024-07,5513.36,PPC,Secured systematic projection
SKU-06422,Wholesale,2025-06,4626.66,Influencer,Switchable tangible functionalities
SKU-07250,Online,2025-06,6916.14,TV-Ad,Ameliorated asymmetric moderator
SKU-08489,Online,2024-12,4860.25,Email,Right-sized holistic contingency
SKU-05092,Retail,2024-10,6209.03,PPC,Front-line multimedia success
SKU-02702,Online,2024-10,8328.48,PPC,Centralized motivating challenge
SKU-09394,Wholesale,2024-11,301.56,TV-Ad,Reverse-engineered object-oriented open architecture
SKU-07598,Retail,2025-01,5956.97,PPC,Balanced mobile workforce
SKU-04094,Retail,2025-05,1777.87,TV-Ad,Expanded grid-enabled success
SKU-08089,Wholesale,2025-06,2098.0,Influencer,Reduced foreground success
SKU-00017,Retail,2025-02,7360.16,Email,Triple-buffered client-driven task-force
SKU-07688,Retail,2024-09,5514.66,Email,Configurable context-sensitive parallelism
SKU-02069,Wholesale,2025-01,1556.58,PPC,Optimized context-sensitive knowledge user
SKU-06317,Online,2025-07,310.45,Email,Robust attitude-oriented info-mediaries
SKU-02102,Online,2025-05,3707.32,TV-Ad,Persistent next generation groupware
SKU-00495,Retail,2024-10,4881.61,Influencer,Diverse logistical synergy
SKU-08759,Online,2025-03,672.98,PPC,Re-contextualized optimizing matrices
SKU-09657,Retail,2025-07,4125.81,Influencer,Function-based upward-trending monitoring
SKU-03951,Retail,2025-06,8811.79,TV-Ad,Monitored foreground core
SKU-05680,Online,2024-10,8808.0,PPC,Self-enabling exuding process improvement
SKU-02604,Wholesale,2024-09,9753.77,Email,Horizontal 4thgeneration infrastructure
SKU-07624,Wholesale,2025-06,4026.57,Influencer,Visionary high-level matrix
SKU-08501,Online,2025-04,3544.85,TV-Ad,Multi-lateral analyzing matrices
SKU-01495,Online,2025-05,1370.85,TV-Ad,Function-based context-sensitive website
SKU-08331,Wholesale,2024-11,1953.2,Email,Self-enabling tangible toolset
SKU-04272,Retail,2024-08,9782.68,PPC,Programmable asymmetric contingency
SKU-01233,Online,2025-02,2244.03,PPC,Multi-channeled explicit array
SKU-09757,Wholesale,2024-11,5543.53,Email,Implemented disintermediate project
SKU-03506,Wholesale,2024-07,4987.56,Influencer,Operative 24/7 standardization
SKU-01211,Online,2025-06,3276.86,Email,Quality-focused zero-defect attitude
SKU-05414,Online,2025-04,6891.24,PPC,Digitized discrete secured line
SKU-01827,Online,2024-10,7650.33,Influencer,Diverse homogeneous access
SKU-07347,Retail,2025-02,5375.48,Email,Enhanced upward-trending info-mediaries
SKU-08038,Wholesale,2024-07,7167.63,PPC,Vision-oriented intangible pricing structure
SKU-01092,Wholesale,2024-09,6033.17,PPC,Synergized optimal success
SKU-08326,Online,2025-03,7271.63,Email,Stand-alone responsive groupware
SKU-03133,Wholesale,2025-03,3850.99,PPC,Grass-roots logistical structure
SKU-06098,Retail,2025-06,7264.6,TV-Ad,Pre-emptive next generation projection
SKU-03298,Wholesale,2025-02,5903.16,PPC,Secured bifurcated moderator
SKU-07790,Wholesale,2025-04,212.18,Email,Function-based intangible definition
SKU-09500,Wholesale,2024-08,5612.35,TV-Ad,Sharable local parallelism
SKU-00201,Retail,2024-09,5371.94,Email,Fundamental holistic database
SKU-07113,Online,2024-11,4206.93,Email,Balanced multi-state matrix
SKU-09753,Online,2025-05,1848.93,PPC,Total national artificial intelligence
SKU-05998,Wholesale,2025-06,4154.45,Email,Face-to-face interactive matrix
SKU-07834,Retail,2024-08,6004.7,Email,Programmable multi-tasking synergy
SKU-06976,Wholesale,2024-12,6388.73,TV-Ad,Customizable grid-enabled alliance
SKU-01438,Retail,2024-11,8633.69,TV-Ad,Quality-focused radical circuit
SKU-02710,Wholesale,2025-07,1126.08,TV-Ad,Universal context-sensitive customer loyalty
SKU-09923,Wholesale,2024-08,5767.87,TV-Ad,Future-proofed 4thgeneration approach
SKU-03397,Online,2024-12,9428.31,Influencer,Stand-alone 24hour matrices
SKU-03162,Online,2024-07,4309.38,Email,Reduced systemic model
SKU-00037,Online,2025-02,5520.9,Influencer,Open-source regional archive
SKU-08145,Retail,2025-02,9112.19,PPC,Devolved human-resource policy
SKU-05133,Wholesale,2025-02,2561.61,Email,Upgradable foreground help-desk
SKU-09399,Online,2024-08,4460.45,Influencer,Fundamental disintermediate conglomeration
SKU-04964,Online,2025-02,3294.73,TV-Ad,Persevering optimal productivity
SKU-06387,Online,2024-08,2593.43,TV-Ad,Fully-configurable reciprocal function
SKU-05456,Retail,2025-06,4779.78,TV-Ad,Configurable 4thgeneration structure
SKU-04517,Retail,2024-10,297.01,TV-Ad,Multi-channeled multi-tasking process improvement
SKU-08462,Wholesale,2024-12,7523.51,PPC,Object-based executive success
SKU-05062,Online,2024-08,5162.47,TV-Ad,Centralized bottom-line customer loyalty
SKU-03343,Wholesale,2024-11,8223.65,Influencer,Polarized intermediate throughput
SKU-06604,Online,2024-11,5816.61,TV-Ad,Innovative stable circuit
SKU-08059,Online,2025-03,7351.04,TV-Ad,Versatile maximized middleware
SKU-07486,Retail,2025-03,4914.33,Influencer,Sharable dedicated product
SKU-09177,Online,2025-06,7655.06,TV-Ad,Enhanced client-driven benchmark
SKU-03719,Wholesale,2025-04,2213.63,Influencer,Distributed methodical orchestration
SKU-08069,Wholesale,2025-06,334.24,Influencer,Intuitive context-sensitive project
SKU-02259,Retail,2024-10,2987.35,PPC,Multi-tiered background interface
SKU-06006,Wholesale,2025-06,5139.69,TV-Ad,Cross-group maximized ability
SKU-00045,Retail,2025-01,2360.85,TV-Ad,Integrated empowering artificial intelligence
SKU-04838,Retail,2025-03,5649.12,Influencer,Fully-configurable client-server protocol
SKU-04393,Retail,2024-10,6859.99,TV-Ad,Inverse heuristic intranet
SKU-00256,Wholesale,2025-06,9348.36,TV-Ad,Face-to-face radical knowledgebase
SKU-07131,Wholesale,2024-10,175.19,Influencer,Customer-focused stable framework
SKU-08764,Wholesale,2025-05,9528.42,Influencer,Total systematic Internet solution
SKU-07847,Online,2025-04,6022.45,Email,Virtual 4thgeneration utilization
SKU-05436,Online,2025-02,3146.09,TV-Ad,Public-key optimal time-frame
SKU-03316,Online,2024-08,5056.32,Influencer,Profound systematic approach
SKU-03912,Wholesale,2024-12,2590.06,PPC,Multi-lateral value-added firmware
SKU-06031,Retail,2024-12,910.43,TV-Ad,Triple-buffered regional website
SKU-03874,Wholesale,2025-06,6596.15,Influencer,Face-to-face non-volatile structure
SKU-08414,Wholesale,2024-07,4692.8,TV-Ad,Total 4thgeneration data-warehouse
SKU-03455,Retail,2024-07,6117.57,Influencer,Diverse secondary software
SKU-06462,Online,2025-04,2272.24,TV-Ad,Organized incremental interface
SKU-02719,Wholesale,2024-10,4710.77,Email,Compatible upward-trending matrices
SKU-00019,Wholesale,2025-01,4011.61,Email,Stand-alone neutral website
SKU-02174,Online,2024-07,6910.82,Email,Horizontal tertiary encoding
SKU-00992,Retail,2024-12,1813.74,TV-Ad,Exclusive transitional open architecture
SKU-00919,Retail,2025-05,7870.8,TV-Ad,Seamless bandwidth-monitored customer loyalty
SKU-07271,Online,2025-01,170.08,TV-Ad,Multi-layered intermediate implementation
SKU-03308,Wholesale,2025-05,9333.55,Influencer,Visionary radical capability
SKU-09096,Wholesale,2024-10,1605.69,TV-Ad,Future-proofed optimal application
SKU-08599,Wholesale,2025-02,6858.33,TV-Ad,Implemented zero-defect product
SKU-04404,Wholesale,2024-11,2243.36,TV-Ad,Open-source systemic capacity
SKU-07908,Online,2025-04,3386.08,PPC,Optimized holistic Internet solution
SKU-06418,Wholesale,2024-12,3027.83,Email,Public-key secondary budgetary management
SKU-02330,Online,2024-09,6264.02,PPC,Virtual 5thgeneration hardware
SKU-09546,Retail,2024-11,9509.11,Email,Re-contextualized interactive data-warehouse
SKU-03086,Online,2025-02,8336.41,TV-Ad,Optimized full-range middleware
SKU-02746,Retail,2024-11,2306.52,PPC,Ameliorated non-volatile extranet
SKU-05289,Online,2024-07,4820.24,Influencer,Networked heuristic concept
SKU-05994,Online,2024-12,5529.46,PPC,Cross-group bottom-line monitoring
SKU-08183,Wholesale,2024-07,955.41,Email,Customizable system-worthy strategy
SKU-02871,Online,2024-10,4627.56,Email,Profit-focused secondary secured line
SKU-01820,Retail,2025-06,9211.22,Influencer,Re-engineered optimizing orchestration
SKU-07950,Retail,2024-11,9270.05,Influencer,User-friendly exuding strategy
SKU-00840,Wholesale,2025-05,6980.28,Email,Synergized non-volatile open architecture
SKU-02825,Online,2024-12,2021.67,Email,Optional grid-enabled info-mediaries
SKU-07710,Retail,2024-12,9632.3,PPC,Virtual asymmetric Internet solution
SKU-04703,Wholesale,2025-05,8555.06,TV-Ad,Profound bottom-line concept
SKU-03507,Wholesale,2025-06,1338.45,Influencer,Phased 24hour support
SKU-08565,Wholesale,2025-02,2418.18,Influencer,User-centric content-based solution
SKU-06812,Retail,2025-03,1828.67,TV-Ad,Adaptive analyzing hardware
SKU-02670,Retail,2025-06,4565.69,Email,Enterprise-wide cohesive frame
SKU-02182,Online,2024-08,2516.92,Email,Multi-layered client-server concept
SKU-06136,Wholesale,2025-06,3961.75,Influencer,Multi-lateral local infrastructure
SKU-09469,Wholesale,2025-06,8019.53,Influencer,Multi-layered 24hour archive
SKU-01562,Retail,2024-07,7259.32,Influencer,Progressive explicit neural-net
SKU-00488,Wholesale,2025-06,5769.15,Email,Optional methodical data-warehouse
SKU-06400,Retail,2025-02,3195.68,PPC,Multi-tiered regional definition
SKU-09951,Online,2025-05,4010.79,Influencer,Quality-focused secondary standardization
SKU-00551,Wholesale,2024-09,4691.0,Email,Organized executive conglomeration
SKU-02048,Wholesale,2024-10,1713.53,Influencer,Mandatory modular firmware
SKU-03997,Online,2024-08,7649.34,Email,Up-sized maximized standardization
SKU-09031,Online,2024-09,5866.5,Influencer,Monitored zero administration ability
SKU-03535,Wholesale,2024-09,2171.75,Influencer,Triple-buffered local access
SKU-02949,Retail,2025-07,2406.95,Email,Polarized zero administration forecast
SKU-01194,Retail,2024-09,4140.44,PPC,Public-key impactful framework
SKU-06619,Online,2025-05,4278.79,PPC,Exclusive mobile help-desk
SKU-09094,Online,2024-10,393.09,Email,Adaptive eco-centric orchestration
SKU-08380,Online,2025-05,6312.74,PPC,Extended stable matrix
SKU-08415,Wholesale,2024-10,9255.04,TV-Ad,Profound disintermediate software
SKU-04910,Online,2024-08,9148.79,Influencer,Robust grid-enabled help-desk
SKU-02916,Wholesale,2025-02,7332.68,PPC,Integrated discrete hierarchy
SKU-00188,Online,2025-05,5458.17,PPC,Persistent holistic capacity
SKU-04780,Online,2024-12,308.15,TV-Ad,Mandatory systematic encryption
SKU-04902,Wholesale,2025-01,5162.74,PPC,Configurable non-volatile throughput
SKU-03458,Online,2025-01,7472.06,Email,Devolved zero-defect analyzer
SKU-01877,Online,2024-09,5440.1,Email,Function-based modular architecture
SKU-05849,Retail,2024-10,5220.66,Influencer,Progressive optimizing collaboration
SKU-03130,Wholesale,2025-03,682.84,Email,Streamlined methodical contingency
SKU-02480,Online,2024-12,7569.56,TV-Ad,Implemented actuating solution
SKU-04077,Wholesale,2025-01,7574.75,Email,Managed methodical hardware
SKU-07064,Online,2025-02,4483.83,TV-Ad,Integrated holistic concept
SKU-03755,Retail,2024-12,7388.22,PPC,Grass-roots uniform parallelism
SKU-05251,Wholesale,2025-02,6168.27,PPC,Phased coherent Graphical User Interface
SKU-05229,Retail,2024-07,4661.78,Email,Customizable dynamic application
SKU-01096,Retail,2025-03,1162.5,PPC,Right-sized static frame
SKU-03070,Wholesale,2024-11,1659.06,Email,Function-based executive portal
SKU-01282,Wholesale,2025-01,2559.54,Influencer,Self-enabling zero-defect utilization
SKU-03292,Wholesale,2025-03,9144.17,TV-Ad,Function-based uniform interface
SKU-00787,Retail,2024-12,9602.31,TV-Ad,Innovative encompassing productivity
SKU-07907,Retail,2024-08,5533.57,Influencer,User-friendly optimizing middleware
SKU-00396,Online,2025-02,615.01,Influencer,Total asymmetric benchmark
SKU-04569,Retail,2025-03,714.05,Email,Distributed dedicated orchestration
SKU-02615,Wholesale,2024-09,3226.09,PPC,Programmable bottom-line benchmark
SKU-06335,Online,2024-10,3643.35,PPC,Decentralized mission-critical artificial intelligence
SKU-09499,Retail,2025-04,1733.62,PPC,Team-oriented transitional success
SKU-03274,Retail,2025-01,1384.19,Email,Intuitive needs-based data-warehouse
SKU-06303,Retail,2025-02,6413.81,PPC,Seamless leadingedge application
SKU-00963,Wholesale,2024-12,3452.45,Influencer,Future-proofed hybrid matrix
SKU-01117,Wholesale,2024-12,4605.64,TV-Ad,Persevering well-modulated challenge
SKU-07101,Wholesale,2024-07,7584.38,Influencer,Persistent transitional access
SKU-09512,Wholesale,2025-03,4723.45,PPC,Organic heuristic function
SKU-07263,Retail,2024-09,4751.17,Influencer,Profit-focused secondary ability
SKU-07687,Online,2024-11,4805.1,PPC,Multi-lateral radical secured line
SKU-01555,Wholesale,2024-07,8271.39,Email,Right-sized leadingedge hardware
SKU-02660,Retail,2024-08,614.5,PPC,Persistent neutral implementation
SKU-01339,Wholesale,2025-05,4218.57,Influencer,User-centric 3rdgeneration matrix
SKU-03235,Wholesale,2025-02,327.75,TV-Ad,Future-proofed system-worthy algorithm
SKU-00423,Online,2025-03,5441.81,TV-Ad,Face-to-face web-enabled collaboration
SKU-08720,Retail,2024-08,9278.43,Email,Right-sized content-based intranet
SKU-06155,Retail,2025-01,2288.35,TV-Ad,Pre-emptive systemic infrastructure
SKU-04516,Wholesale,2025-02,2090.05,Influencer,Sharable national knowledge user
SKU-05403,Retail,2025-05,1196.45,PPC,Cross-platform 24/7 standardization
SKU-09243,Wholesale,2025-01,4791.65,PPC,De-engineered maximized model
SKU-08272,Wholesale,2025-01,2365.26,Influencer,Profound clear-thinking paradigm
SKU-05571,Retail,2025-04,9164.09,Influencer,Fundamental demand-driven superstructure
SKU-07070,Online,2024-08,6146.08,TV-Ad,Vision-oriented actuating paradigm
SKU-06744,Retail,2024-11,1712.54,PPC,Total composite process improvement
SKU-02388,Wholesale,2024-11,4487.11,PPC,Pre-emptive regional portal
SKU-02248,Retail,2024-09,3884.79,PPC,Streamlined full-range contingency
SKU-02717,Retail,2024-09,3777.21,PPC,Total 4thgeneration database
SKU-03587,Wholesale,2025-03,6872.31,Email,Upgradable foreground emulation
SKU-09797,Online,2024-12,1813.27,Email,User-centric interactive throughput
SKU-05069,Online,2024-08,6555.89,TV-Ad,Horizontal high-level circuit
SKU-04146,Retail,2024-12,2569.58,TV-Ad,Switchable disintermediate structure
SKU-08606,Wholesale,2024-11,4430.8,TV-Ad,Pre-emptive holistic superstructure
SKU-05889,Retail,2024-10,1766.31,PPC,Persistent motivating application
SKU-05308,Wholesale,2025-05,5237.16,Influencer,Cloned motivating instruction set
SKU-09764,Wholesale,2024-09,6099.9,TV-Ad,Automated cohesive archive
SKU-00682,Online,2025-05,8548.37,TV-Ad,Profit-focused demand-driven ability
SKU-08045,Retail,2025-01,6929.48,PPC,Extended 6thgeneration attitude
SKU-09458,Wholesale,2025-01,4692.64,Influencer,Streamlined system-worthy ability
SKU-07853,Wholesale,2025-03,8458.41,Influencer,Synchronized global website
SKU-09552,Online,2025-01,3640.8,Influencer,Integrated 4thgeneration artificial intelligence
SKU-02497,Online,2024-07,4788.2,Influencer,Customer-focused eco-centric open architecture
SKU-09082,Online,2025-05,7906.93,Influencer,Vision-oriented secondary product
SKU-04068,Online,2025-06,853.27,Influencer,De-engineered 24hour standardization
SKU-04058,Online,2024-12,5333.92,TV-Ad,Integrated multimedia solution
SKU-03420,Retail,2024-08,2445.01,TV-Ad,Robust heuristic capacity
SKU-02132,Wholesale,2024-10,4062.31,TV-Ad,Universal tangible moratorium
SKU-07824,Online,2024-07,5808.7,TV-Ad,Multi-channeled demand-driven middleware
SKU-03478,Wholesale,2024-12,2480.23,Influencer,Optimized foreground project
SKU-07365,Retail,2025-02,2860.92,TV-Ad,Robust tertiary adapter
SKU-05262,Wholesale,2025-06,252.56,TV-Ad,Reduced client-driven artificial intelligence
SKU-06249,Online,2024-11,4216.93,Email,Cloned optimal conglomeration
SKU-00161,Wholesale,2025-02,4221.84,PPC,Object-based cohesive support
SKU-00884,Wholesale,2024-12,6369.85,PPC,Seamless dedicated array
SKU-00145,Retail,2024-11,2543.93,TV-Ad,Balanced system-worthy flexibility
SKU-00720,Wholesale,2024-11,7396.72,Email,Profit-focused analyzing secured line
SKU-05433,Retail,2025-01,2602.67,PPC,Monitored solution-oriented intranet
SKU-06382,Retail,2024-07,2402.38,Influencer,Fully-configurable context-sensitive instruction set
SKU-04511,Online,2025-06,9256.98,Email,Secured leadingedge alliance
SKU-09687,Wholesale,2024-11,5547.25,Email,Diverse systemic encoding
SKU-09653,Wholesale,2024-08,4082.64,Influencer,Open-source 24/7 synergy
SKU-04383,Wholesale,2024-11,2905.57,Influencer,Self-enabling context-sensitive focus group
SKU-07112,Online,2025-06,6888.43,Influencer,Reverse-engineered analyzing alliance
SKU-07416,Wholesale,2024-09,233.41,PPC,Fundamental object-oriented infrastructure
SKU-08475,Retail,2024-07,338.07,Email,Cloned real-time leverage
SKU-02552,Wholesale,2024-08,3670.81,Email,De-engineered clear-thinking focus group
SKU-04599,Online,2025-05,7479.86,Influencer,User-friendly object-oriented matrix
SKU-01891,Online,2024-10,5168.32,Influencer,Reduced tertiary customer loyalty
SKU-07865,Retail,2025-07,9625.5,Email,Balanced responsive function
